"","comid","agrc","frst","shrb","urbn","wtnd","agrc_t","frst_t","shrb_t","urbn_t","wtnd_t","p_ant","p_frt","p_shb","p_ant_t","p_frt_t","p_shb_t","hl","hrl","ht","hrt","X","rsp_loc","FromNode","ToNode","Hydrosq","rch_lgt","rch_slp","rvr_lgt","rvr_slp","cat_are","wsd_are","rch_are","rch_lgtm","crsp_mss","csar_rch","clgt_rch","crsp_sta","crsp_wsa","rch_wdt","d50m","order","bkf_wdt","doc_annual","do_annual","nitrates","res_time","hz_exchng","aer_resp","anb_resp"
"4417",24131127,62.7437256274373,0,0,37.2562743725627,0,17.8875638841567,19.7402044293015,56.7397785349233,5.18526405451448,0.447189097103918,100,0,0,23.0728279386712,20.1873935264055,56.7397785349233,0,0,0.982928549445857,0.894700122677036,5038,5.85598430649848,50103800,50103483,50040489,0.172,0.03,42.19,0.024176,0.05,41.57,903.5624918,172,223830.2407,116851.4193,42465,1.915511528,0.005384418,5.25297098540632,0.0026086768,3,0.92118093674858,2.51374949554992,9.88018207417619,0.730663505771518,25538.1682841998,5.38808999999999e-05,5.73185029109296,0.124134015405523
"4418",24131135,77.87,0,2.55,19.58,0,2.92901062045836,60.9949692565679,30.7546115148127,4.49413079932923,0.82727780883175,97.45,0,2.55,7.42314141978759,61.8222470653997,30.7546115148127,0.118733534737494,0.108075920834127,0.852988204748695,0.776423323812267,5039,7.57562229343306,50103801,50103497,50021702,0.142,0.01,184.93,0.046612,0.21,227.12,1823.419538,142,15094775,642360.3789,184932,23.49891975,0.066461672,12.841134444886,0.0033254298,4,1.26219215442941,2.48738453195005,10.8592525336739,0.224327146754606,117734.39260812,8.01949000000008e-05,7.48551842316452,0.0901038702685411
"4419",24131143,100,0,0,0,0,10.1955591770218,18.7716439193318,67.9568140150744,2.59727031982074,0.478712568751273,100,0,0,12.7928294968425,19.2503564880831,67.9568140150744,0,0,0.842749428947368,0.767103588445261,5040,8.73444380375473,50103802,50103518,50032701,0.146,0.02,84.76,0.032209,0.08,82.28,1098.629026,146,953629.6801,240488.323,84756,3.965388707,0.011590054,7.52465415736227,0.0035936558,3,1.05828916628722,2.01850100228752,10.1769695522188,0.430789678080274,23652.3888043202,0.000100792300000001,8.64640256266712,0.0880412410876111
"4420",24131147,100,0,0,0,0,92.8185096153846,0.330528846153846,2.94471153846154,3.8661858974359,0.0400641025641026,100,0,0,96.6846955128205,0.370592948717949,2.94471153846154,0,0,0.157148210647762,0.14304246572581,5041,0.00835274671715391,50103803,50102419,50056404,0.191,0.01,9.16,0.014192,0.06,7.16,397.6256451,191,298.1397043,13609.24048,9161,0.021907152,4.16e-05,2.08121301921193,2.14141e-05,1,0.568028474966045,4.32444127203818,7.86838235294118,2.67316662796036,8274426.59944614,4.30999999999998e-08,0.00562687997783838,0.00272586673931553
"4421",24131151,77.1477147714772,0,0,22.8522852285229,0,28.1577325939618,14.0583281988088,52.6802218114603,4.76483877592935,0.338878619839803,100,0,0,32.9225713698911,14.3972068186486,52.6802218114603,0,0,0.982454462528798,0.894268590168298,5042,5.64445024526608,50103804,50102403,50032700,0.152,0.02,111.72,0.025242,0.06,122.3,1409.067433,152,1398932.445,330367.689,111723,4.23447114,0.011438532,9.2703241258576,0.002671884,3,1.13787366936303,2.66858431898993,9.95403778108353,0.751509013858552,75072.3860073595,5.28653e-05,5.50244430339766,0.142005941868429
"4422",24131155,82.2462679090272,0,2.07394048692516,15.6797916040477,0,4.7284487565518,59.507081521133,30.0434928069588,4.91803278688525,0.80294412847106,97.9260595130749,0,2.07394048692516,9.64648154343705,60.3100256496041,30.0434928069588,0.100902962550795,0.0918458345965927,0.891841445284713,0.811789067429718,5043,26.5970003906358,50103805,50103516,50020762,0.162,0.01,187,0.04631,3.69,232.21,2104.683312,162,16046167.23,668995.6857,187000,23.98545697,0.069101965,12.9918251799102,0.0055592915,4,1.26664927719662,2.60997027905105,10.8088099502776,0.2411251544803,28267.1909168402,0.000230724400000002,26.2211112873597,0.375889103276016
"4423",24131171,85.65,0,3.71,10.64,0,85.65,0,3.71,10.64,0,96.29,0,3.71,96.29,0,3.71,0.158615653996777,0.144378190224937,0.158615653996777,0.144378190224937,5044,0.00422270120546745,50210840,50103642,50164124,3.179,0.03,3.18,0.009434,2.11,2.11,3480.424924,3179,14.69679452,3480.424924,3179,0.004222701,6.97e-06,1.0939718200022,5.25997e-05,1,0.322836035543823,3.85172184502625,10.2947114509608,2.23630931098057,1990199.59839611,2.26e-08,0.00377866000684766,0.000444041198619797
"4424",24422607,0,0,48.7344071696742,42.2308344435025,9.0347583868233,4.20258620689655,69.3318965517241,21.7349137931035,3.02801724137931,1.70258620689655,42.2308344435025,9.0347583868233,48.7344071696742,7.23060344827586,71.0344827586207,21.7349137931035,0.931537422182838,0.847921902741664,0.764607432043354,0.695975677616275,5045,70.6465596802218,50127677,50019362,50008048,1.477,0.01,2191.69,0.057517,1.04,2851.82,71848.09564,1477,828434801.6,9981437.334,2191688,82.99754573,0.29049337,48.6445903022753,0.0304663874,6,1.77035634407042,2.6347979918538,11.3919255513453,0.11671766699539,68377.5302756395,0.000894892199999995,69.9879790652366,0.658580614985198
"4425",24422609,0,0,83.3294447036864,16.6705552963136,0,4.20213339079841,69.3782997521819,21.7325719211292,2.98459217756707,1.70240275832346,16.6705552963136,0,83.3294447036864,7.18672556836548,71.0807025105053,21.7325719211292,0.450623788502736,0.410175448746386,0.763575672258506,0.69503652938765,5046,122.636680603027,50127678,50127677,50008116,0.077,0,2188.82,0.057588,0.01,2849.71,3744.917823,77,820727639.1,9877060.727,2189542,83.09431944,0.288003916,48.625641627964,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"4426",24422611,0,4.14793624846751,89.3440948099714,0.592562321209644,5.91540662035145,4.20213339079841,69.3782997521819,21.7325719211292,2.98459217756707,1.70240275832346,0.592562321209644,10.063342868819,89.3440948099714,7.18672556836548,71.0807025105053,21.7325719211292,0.362139471513923,0.329633552481885,0.763575672258506,0.69503652938765,5047,62.7851600646973,50127679,50127678,50008149,0.547,0,2188.74,0.05759,0.47,2849.7,26594.45589,547,820268374.8,9873315.809,2189465,83.07932114,0.287843764,48.6255518323755,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"4427",24422613,0,4.14793624846751,89.3440948099714,0.592562321209644,5.91540662035145,4.20213339079841,69.3890744531839,21.7217972201271,2.98459217756707,1.70240275832346,0.592562321209644,10.063342868819,89.3440948099714,7.18672556836548,71.0914772115074,21.7217972201271,0.362139471513923,0.329633552481885,0.763447956768435,0.694920277738739,5048,224.645477294922,50127680,50127679,50008182,0.022,0,2188.2,0.057604,0,2849.24,1069.520348,22,818598637.7,9846721.353,2188918,83.1341325,0.287304207,48.6214199591405,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"4428",24422615,0,0,93.1665264928511,3.41673675357443,3.41673675357443,4.20168067226891,69.4031458737341,21.7194570135747,2.97349709114415,1.70221934927817,3.41673675357443,3.41673675357443,93.1665264928511,7.17517776341306,71.1053652230123,21.7194570135747,0.296675995918301,0.270046129083421,0.763155457710485,0.694654033622441,5049,47.2244962995479,50127681,50127680,50008351,0.402,0,2186.3,0.05765,0.11,2848.48,19543.05363,402,806813260,9723099.331,2186375,82.97902063,0.283243435,48.6145927535131,0.0076473884,6,1.77012055500036,2.59334069098101,11.3917654744142,0.116724410435646,301399.730499242,0.000310994100000003,46.8010146842291,0.423481615318771
"4429",24422617,0,1.77818891972453,92.8975228697708,0.883955185527803,4.44033302497687,4.20168067226891,69.4031458737341,21.7194570135747,2.97349709114415,1.70221934927817,0.883955185527803,6.21852194470141,92.8975228697708,7.17517776341306,71.1053652230123,21.7194570135747,0.282966596892748,0.257567296316883,0.763155457710485,0.694654033622441,5050,60.7394082544069,50127682,50127681,50008387,0.774,0,2185.9,0.05766,0.73,2848.37,37626.90066,774,805890349.1,9703556.278,2185973,83.05103058,0.28293036,48.6136044520393,0.0085041128,6,1.77011274982257,2.59230073875652,11.3917601992273,0.116472062332254,205376.4811674,0.000386283399999999,60.1957267408245,0.543681513582354
"4430",24422617,0,1.77818891972453,92.8975228697708,0.883955185527803,4.44033302497687,4.20168067226891,69.4031458737341,21.7194570135747,2.97349709114415,1.70221934927817,0.883955185527803,6.21852194470141,92.8975228697708,7.17517776341306,71.1053652230123,21.7194570135747,0.282966596892748,0.257567296316883,0.763155457710485,0.694654033622441,5050,60.7394082544069,50127682,50127681,50008387,0.774,0,2185.9,0.05766,0.73,2848.37,37626.90066,774,805890349.1,9703556.278,2185973,83.05103058,0.28293036,48.6136044520393,0.0085041128,6,1.77011274982257,2.59230073875652,11.3917601992273,0.116472062332254,205376.4811674,0.000386283399999999,60.1957267408245,0.543681513582354
"4431",24422619,22.8124356598723,1.73975705167799,30.5641342392423,24.8301420630019,20.0535309862055,4.20168067226891,69.4246929541047,21.6979099332041,2.97349709114415,1.70221934927817,47.6425777228742,21.7932880378835,30.5641342392423,7.17517776341306,71.1269123033829,21.6979099332041,1.04756812258849,0.953537597743873,0.762899779625044,0.694421305399684,5051,59.1507406937542,50127683,50127682,50008422,1.099,0.01,2185.13,0.057681,2.02,2847.64,53419.10283,1099,802834768.6,9662478.277,2185128,83.08787307,0.281929868,48.6070458363384,0.0218976405,6,1.77006127881944,2.65175488984292,11.3917251860063,0.116470442087008,94325.7808652403,0.000771878700000001,58.5910149437033,0.559725750050914
"4432",24422621,46.7083375340256,0,26.9886077225527,17.350539368888,8.95251537453372,2.24268689057421,76.1213434452871,16.9339111592633,2.8385698808234,1.863488624052,64.0588769029136,8.95251537453372,26.9886077225527,5.08125677139762,77.9848320693391,16.9339111592633,0.854827490398637,0.778097513759816,0.646036751974317,0.588047993489616,5052,33.4255904048261,50127684,50127683,50008460,0.981,0,1959.79,0.060583,1.46,2535.51,44856.77451,981,794962825.6,8775844.347,1959794,90.58533791,0.313531726,45.72553831334,0.0064302668,6,1.74674565512514,2.66443132743357,11.4572362611626,0.100946246840518,330941.182768199,0.000230419599999999,33.1338518346959,0.291738570130253
"4433",24422623,2.54568501109116,0,8.16520545051231,51.0193303052709,38.2697792331256,1.68039895923677,76.7779705117086,16.9882914137034,2.68863833477884,1.86470078057242,53.5650153163621,38.2697792331256,8.16520545051231,4.36903729401561,78.642671292281,16.9882914137034,0.906539341157149,0.825167668801686,0.626864054102363,0.570596251806298,5053,51.3010720744313,50127685,50127684,50008497,0.536,0,1953.57,0.060755,0.19,2515.78,24408.31145,536,793452225.3,8717009.199,1953569,91.02344705,0.315390148,45.5378964283705,0.0141801644,6,1.74517655299433,2.67194407469069,11.4658909961793,0.099646800007462,103605.48816264,0.000650703199999998,50.8545928103478,0.446479264083553
"4434",24422625,55.1752921535893,0,7.96118530884808,24.572203672788,12.2913188647746,1.68021680216802,76.780487804878,16.9864498644986,2.68834688346883,1.86449864498645,79.7474958263773,12.2913188647746,7.96118530884808,4.36856368563686,78.6449864498645,16.9864498644986,0.639597673423617,0.582186891609437,0.626822143746605,0.570558103356486,5054,81.3587011457022,50127686,50127685,50008534,0.808,0.01,1953.03,0.060772,1.22,2515.59,36793.18445,808,792200052.7,8692600.887,1953033,91.13498514,0.314916204,45.5360860399744,0.0394995336,6,1.74516168009327,2.67263257316452,11.4658806793257,0.099644036118392,54882.9415519201,0.00103409560000001,80.650255487329,0.70844565837321
"4435",24422627,83.3852022889268,0,3.56389920690694,7.91085232406385,5.1400461801024,1.63685636856369,76.8563685636856,16.9972899728997,2.66666666666667,1.84281842818428,91.2960546129907,5.1400461801024,3.56389920690694,4.30352303523035,78.6991869918699,16.9972899728997,0.35453032516135,0.322707408990628,0.625103177935824,0.568993433246283,5055,50.6325217255017,50127687,50127686,50008576,0.351,0,1947.48,0.06093,1.14,2512.76,15973.71483,351,789202989,8652621.424,1947478,91.20969823,0.314078141,45.5091133219033,0.0136074903,6,1.74493572085882,2.70764357153423,11.4657269201976,0.099579138156832,134106.9247782,0.000642270300000007,50.1781598681087,0.454361857393073
"4436",24422629,3.17983622248219,0,19.0471126236308,14.2826757417845,63.4903754121025,1.59366869037294,76.9080659150043,16.9991326973114,2.66695576756288,1.83217692974848,17.4625119642667,63.4903754121025,19.0471126236308,4.26062445793582,78.7402428447528,16.9991326973114,0.909015593723707,0.827421651022802,0.623882447862853,0.567882276848741,5056,60.8962387032352,50127688,50127687,50008619,0.201,0.01,1947.13,0.060941,0.06,2511.62,9145.152199,201,788394199.5,8636647.709,1947127,91.28474682,0.313898679,45.4982438501721,0.0234596884,6,1.74484441673629,2.61678008259073,11.4656649329567,0.099535635865146,55602.8247938394,0.000815178899999992,60.3914986406461,0.504740062589094
"4437",24422631,49.17277486911,0,8.04188481675393,5.45549738219895,37.3298429319372,1.5938414832484,76.9164046405725,17.0009758213163,2.65640247208067,1.83237558278218,54.6282722513089,37.3298429319372,8.04188481675393,4.25024395532907,78.7487802233547,17.0009758213163,0.900828681115638,0.819969602021972,0.623607798492913,0.567632280218654,5057,66.378547739214,50127689,50127688,50008658,0.606,0.01,1946.93,0.060942,0.62,2511.56,27571.60296,606,787837294.2,8627502.557,1946926,91.31695864,0.313684441,45.4976717398694,0.0259114551,6,1.74483959495503,2.66155413204166,11.465661669691,0.099535122755606,62760.2698353598,0.000853086300000007,65.8064799461248,0.572067793089192
"4438",24422633,0,0,0,0,100,1.58299902417868,76.9380895587119,17.0009758213163,2.65640247208067,1.82153312371246,0,100,0,4.23940149625935,78.7596226824244,17.0009758213163,0,0,0.623291130180982,0.567344036299305,5058,115.343338012695,50127690,50127689,50008697,0.085,0,1946.32,0.060956,0.01,2510.94,3866.800674,85,786007131.2,8599930.954,1946320,91.39691183,0.31303302,45.4917592373157,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"4439",24422635,85.9312148028962,0,2.62469831053902,8.86967015285599,2.57441673370877,1.58299902417868,76.9380895587119,17.0009758213163,2.65640247208067,1.82153312371246,94.8008849557522,2.57441673370877,2.62469831053902,4.23940149625935,78.7596226824244,17.0009758213163,0.240371933332391,0.218795962699274,0.623291130180982,0.567344036299305,5059,60.8017057474516,50127691,50127690,50008739,0.386,0.01,1946.24,0.060959,1.65,2510.93,17559.78779,386,785561121.5,8596064.153,1946235,91.38613992,0.312856639,45.4916639161472,0.0204107649,6,1.74478913922592,2.71727077685024,11.4656274006938,0.09952608903387,109722.166776361,0.000773365399999992,60.2516096373806,0.550096110071085
"4440",24422637,46.7550668391548,0,14.2841742130229,6.48986632169038,32.470892626132,1.5287867288301,76.9814593949908,17.011818280386,2.65640247208067,1.82153312371246,53.2449331608452,32.470892626132,14.2841742130229,4.18518920091077,78.8029925187032,17.011818280386,0.97879920310338,0.890941429655785,0.621869652519652,0.566050151572188,5060,71.493522644043,50127692,50127691,50008782,0.08,0.01,1945.85,0.060966,0.07,2509.28,3638.073369,80,784493456.4,8578504.366,1945849,91.44874479,0.312636875,45.4759256740196,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"4441",24422639,74.3185947910357,0,10.4078336361801,11.4173228346457,3.8562487381385,1.52862098872507,76.9839549002602,17.0099739809193,2.6561144839549,1.8213356461405,85.7359176256814,3.8562487381385,10.4078336361801,4.18473547267997,78.8052905464007,17.0099739809193,0.49297421219696,0.448724465657135,0.621828058306726,0.566012290887982,5061,46.9035101259768,50127693,50127692,50008825,0.399,0,1945.77,0.060963,1.62,2509.2,18144.60659,399,784233357.8,8574866.292,1945769,91.45721123,0.312543184,45.4751625379927,0.0120741493,6,1.74465095088532,2.63747954167767,11.4655332526975,0.099341052669088,147118.046179681,0.000606802400000004,46.5080486786486,0.395461447328279
"4442",24422641,32.6064273789649,0,23.914858096828,0,43.478714524207,1.47457443348151,77.0356716903394,17.0226607394557,2.64556001301095,1.82153312371246,32.6064273789649,43.478714524207,23.914858096828,4.12013444649246,78.8572048140518,17.0226607394557,1.06968383785135,0.973668189301044,0.620120951944899,0.564458415713423,5062,77.3480987548828,50127694,50127693,50008872,0.047,0,1945.37,0.060976,0.04,2507.58,2136.606515,47,783382312,8556721.686,1945370,91.55168776,0.312405711,45.4597054033322,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"4443",24422643,73.1440371708828,0,14.8580278781621,7.73360867320599,4.2643262777491,1.46389069616135,77.0440251572327,17.0245066146172,2.64584688787682,1.82173064411191,80.8776458440888,4.2643262777491,14.8580278781621,4.10973758403817,78.8657558013446,17.0245066146172,0.589471055876057,0.536559678019527,0.619842224318623,0.564204706894442,5063,53.49608514552,50127695,50127694,50008918,0.337,0,1945.32,0.060977,1.4,2507.54,15319.78438,337,783217049.6,8554585.079,1945323,91.55523527,0.312344788,45.4593237604676,0.015396694,6,1.74451749703278,2.61098941080404,11.4654428531128,0.099202698544548,119283.3550422,0.000676630599999996,53.0556700141609,0.440415131359091
"4444",24422645,19.2950135101941,0,45.6153279292557,0,35.0896585605502,1.43135979180221,77.0873996963782,17.0245066146172,2.63500325309044,1.82173064411191,19.2950135101941,35.0896585605502,45.6153279292557,4.06636304489265,78.9091303404901,17.0245066146172,1.04299340131342,0.949373506988419,0.618558355924518,0.563036079520301,5064,50.8753019616675,50127696,50127695,50008960,0.222,0,1944.99,0.060987,0.06,2506.14,10089.00904,222,782397501.1,8539265.295,1944986,91.62351491,0.312192256,45.4459618952759,0.0159643954,6,1.74440573688574,2.55642312971955,11.4653665659681,0.09909259712943,112788.89531028,0.000689377200000002,50.4761522210247,0.399149740642792
"4445",24422647,59.4692400482509,0,25.4422999597909,5.79010856453558,9.2983514274226,1.43135979180221,77.0873996963782,17.0245066146172,2.63500325309044,1.82173064411191,65.2593486127865,9.2983514274226,25.4422999597909,4.06636304489265,78.9091303404901,17.0245066146172,0.847637560870847,0.771552957866938,0.618558355924518,0.563036079520301,5065,6.48812577040611,50127697,50127696,50009004,0.389,0,1944.76,0.060995,0.52,2506.08,17678.25489,389,781884219.7,8529176.286,1944764,91.67171524,0.311994916,45.4453890820397,0.0027719639,6,1.74440068818524,2.57670276059063,11.4653632955668,0.0990924004513,3370409.61067402,4.14643000000003e-05,6.43637633405208,0.0517494363540342
"4446",24422649,28.9491758241758,0,23.6836080586081,2.63278388278388,44.7344322344322,1.40967252222945,77.109086965951,17.0245066146172,2.63500325309044,1.82173064411191,31.5819597069597,44.7344322344322,23.6836080586081,4.04467577531989,78.9308176100629,17.0245066146172,1.06499998015493,0.969404758293821,0.617914600390112,0.562450107980527,5066,72.6764232462513,50127698,50127697,50009050,0.161,0.01,1944.38,0.061007,0.08,2505.56,7315.91445,161,781769521,8511498.031,1944375,91.84864029,0.312013889,45.4404251425906,0.0350635557,6,1.74435935619318,2.58435316333364,11.4653349488083,0.099066538982026,56364.6926998797,0.000978953199999999,72.0922201439404,0.58420310231087
"4447",24422651,48.3056708160443,0,13.5546334716459,20.3434762563393,17.7962194559705,1.4098253985468,77.1174493005097,17.015508079384,2.6352890142067,1.82192820735278,68.6491470723836,17.7962194559705,13.5546334716459,4.0451144127535,78.9393775078625,17.015508079384,0.836308617845092,0.761240909528676,0.617789574250553,0.562336304283947,5067,70.912841796875,50127699,50127698,50009097,0.097,0.01,1944.21,0.061007,0.12,2505.49,4407.652348,97,781237826.5,8504182.116,1944214,91.86513362,0.311810395,45.4397569774778,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"4448",24422653,66.7684167684168,0,12.3728123728124,20.0752950752951,0.783475783475784,1.4098253985468,77.1174493005097,17.0263528901421,2.6352890142067,1.81108339659473,86.8437118437118,0.783475783475784,12.3728123728124,4.0451144127535,78.9285326971044,17.0263528901421,0.419044801896047,0.381431016399854,0.617955951836048,0.562487747688696,5068,55.3192481994629,50127700,50127699,50009146,0.193,0,1944.12,0.061004,2.81,2505.36,8769.639456,193,780925267.3,8499774.464,1944117,91.87599867,0.311701818,45.4385158863316,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"4449",24422655,34.3898924969522,0,20.3812479219772,12.1024049650892,33.1264546159814,1.33376707872479,77.195836044242,17.0245066146172,2.62415961830406,1.82173064411191,46.4922974620414,33.1264546159814,20.3812479219772,3.95792669702884,79.0175666883539,17.0245066146172,1.04624544874669,0.952333648129033,0.615327290882195,0.560095037374996,5069,113.301784517913,50127701,50127700,50009192,0.217,0.02,1943.92,0.061011,0.16,2502.55,9854.334588,217,780440137.5,8491004.825,1943924,91.91375504,0.31185796,45.4116819999237,0.0890796011,6,1.74411761375183,2.57968134919458,11.4700316687291,0.098874785206694,19237.0871887202,0.00149252359999999,112.396905388913,0.904879129000254
"4450",24422657,72.6821359813558,0,5.62367007802209,9.19039416354241,12.5037997770797,1.33376707872479,77.2066796790284,17.0245066146172,2.62415961830406,1.81088700932553,81.8725301448982,12.5037997770797,5.62367007802209,3.95792669702884,79.0175666883539,17.0245066146172,0.585581383007975,0.533019145196253,0.615327290882195,0.560095037374996,5070,58.9372549256324,50127702,50127701,50009240,1.227,0,1943.71,0.061007,4.15,2502.39,55718.2961,1227,779323623.8,8481150.49,1943707,91.88890407,0.311431721,45.4101537143871,0.0188114191,6,1.74410504587266,2.6430287982879,11.4700229349735,0.098872693349746,111143.923166879,0.000741750400000002,58.4398895211679,0.497365404464497
"4451",24422659,77.0486815415822,0.192697768762677,4.86815415821501,10.8113590263692,7.07910750507099,1.21435541580831,77.3284180852217,17.0443456575951,2.6130326358018,1.79984820557302,87.8600405679513,7.27180527383367,4.86815415821501,3.82738805161011,79.1282662907948,17.0443456575951,0.451456777146667,0.410933667685426,0.611700903728392,0.556794157536669,5071,74.9104824934504,50127703,50127702,50009294,1.134,0.01,1942.48,0.061046,5.75,2498.24,51450.18842,1134,776039740.3,8425432.194,1942480,92.10681689,0.310634583,45.3704964082189,0.0335210001,6,1.74377178253133,2.63166549879664,12.0511290447649,0.09817820183273,78623.6548507191,0.000963730800000009,74.3942001715838,0.516282321866668
"4452",24422661,0,0,57.1342865713429,14.2885711428857,28.5771422857714,0.997939038941317,77.5680659507539,17.0734352966699,2.58162490508732,1.77893480854756,14.2885711428857,28.5771422857714,57.1342865713429,3.57956394402864,79.3470007593015,17.0734352966699,0.955779085015529,0.869987615170641,0.604555897430553,0.55029049252988,5072,121.226127624512,50127704,50127703,50009348,0.039,0,1940.18,0.061113,0.01,2491.58,38.34300023,39,771906482.6,8372668.334,1941317,92.19360565,0.30980602,45.3067882920692,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4453",24422663,42.1957804219578,0,35.2564743525647,6.93930606939306,15.6084391560844,0.997939038941317,77.5680659507539,17.0734352966699,2.58162490508732,1.77893480854756,49.1350864913509,15.6084391560844,35.2564743525647,3.57956394402864,79.3470007593015,17.0734352966699,1.00661317254051,0.916258795685661,0.604555897430553,0.55029049252988,5073,67.8309173583984,50127705,50127704,50009397,0.325,0,1940.14,0.061114,0.16,2491.57,318.9093371,325,771901834.5,8372629.991,1941278,92.1934727,0.309805398,45.3066925238994,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4454",24422665,54.75,0,25.68,2.88,16.69,54.75,0,25.68,2.88,16.69,57.63,16.69,25.68,57.63,16.69,25.68,0.965534342330902,0.878867233044932,0.965534342330902,0.878867233044932,5074,0,50225973,50127705,50149039,0.732,0.01,0.73,0.013699,1.25,1.25,683.2100579,732,0,683.2100579,732,0,0,0.830476330332562,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4455",24422669,67.5500103114044,0,29.60404207053,2.84594761806558,0,0.88966041011175,77.7150916784203,17.0662905500705,2.57133557556689,1.75762178583053,70.39595792947,0,29.60404207053,3.46099598567864,79.4727134642508,17.0662905500705,0.607471935109907,0.55294478441195,0.600751329962133,0.546827425979776,5075,62.9287016587946,50127706,50128496,50009616,0.375,0.01,1937.4,0.061195,1.43,2487.12,16974.03387,375,765070140.3,8243988.524,1937403,92.80339705,0.307612878,45.264079824048,0.0260474214,6,1.74287559489075,2.47539257217613,11.469186826895,0.097256828911582,106147.13208804,0.000873411899999993,62.4731826346701,0.455519024124548
"4456",24422671,68.6372527711367,0,8.28080851988698,16.8115627037601,6.27037600521626,0.846170535908006,77.760902581905,17.0644391408115,2.57105662833586,1.7574311130397,85.4488154748968,6.27037600521626,8.28080851988698,3.41722716424387,79.5183336949447,17.0644391408115,0.514312114117099,0.468147060998762,0.599348285927855,0.545550320263091,5076,83.4837293324288,50127707,50127706,50009669,0.666,0.01,1937.03,0.061202,0.78,2485.69,30136.74128,666,764001986.4,8227014.49,1937028,92.86503473,0.307360124,45.2503785788315,0.0443582296,6,1.74275986297413,2.53568789692164,11.4691082646099,0.09717904283591,53405.0793104405,0.0010905491,82.8473754004354,0.636353931993463
"4457",24422673,77.8885272579333,0,15.4902359641985,3.72253864930838,2.89869812855981,0.791928834888262,77.8476893035366,17.0427424604036,2.56020828813192,1.7574311130397,81.6110659072417,2.89869812855981,15.4902359641985,3.35213712302018,79.6051204165763,17.0427424604036,0.557365027376722,0.507335511468233,0.596959039246073,0.543375534211245,5077,54.303352355957,50127708,50127707,50009780,0.626,0.01,1934.95,0.061257,1.01,2482.79,28309.33598,626,759446020.5,8154222.458,1935418,93.13530805,0.305884114,45.2225813834657,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"4458",24422675,84.6021461834379,0,6.36768576634946,3.89755011135858,5.13261793885402,0.759383814276416,77.8802343241484,17.0427424604036,2.56020828813192,1.7574311130397,88.4996962947965,5.13261793885402,6.36768576634946,3.31959210240833,79.6376654371881,17.0427424604036,0.435898769422554,0.396772158766776,0.595926530609348,0.542435704348267,5078,52.8826637268066,50127709,50127708,50009838,0.533,0,1933.71,0.061281,0.51,2481.73,24098.2184,533,755741348.8,8106228.902,1934356,93.22970743,0.304521986,45.212417260079,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"4459",24422685,53.964603539646,0,7.93920607939206,23.8076192380762,14.2885711428857,0.293095961788971,78.7668258792879,16.8367346938775,2.42075553625706,1.68258792878854,77.7722227777222,14.2885711428857,7.93920607939206,2.71385149804603,80.4494138080764,16.8367346938775,0.674650975120635,0.614093781836849,0.572858633794039,0.521438399791193,5079,115.625286048607,50127710,50128525,50010801,0.07,0.02,1922.92,0.061563,0.06,2455.46,3147.190075,70,719939671.1,7590299.242,1922915,94.84997208,0.293199511,44.9598582174809,0.1204322281,6,1.74030254913052,2.33128373041179,11.4722977263965,0.096368723784266,20779.3016474401,0.0017175693,114.88823827929,0.737047769317024
"4460",24422687,29.6144800081808,0,48.0928520298599,9.36701094181409,12.9256570201452,0.293095961788971,78.7668258792879,16.8367346938775,2.42075553625706,1.68258792878854,38.9814909499949,12.9256570201452,48.0928520298599,2.71385149804603,80.4494138080764,16.8367346938775,0.983748632605577,0.895446594538109,0.572858633794039,0.521438399791193,5080,47.77469199521,50127711,50127710,50010873,0.442,0,1922.85,0.061554,1.54,2455.4,19872.01578,442,719575776.4,7587152.051,1922845,94.84135437,0.293058474,44.9592799366983,0.0181203993,6,1.74029791151663,2.23721747441978,11.4722943884943,0.096365412273426,138432.26176884,0.000732182000000005,47.4929971540918,0.281694841118171
"4461",24422689,28.93,0,31.4,5.78,33.89,0.271414612962762,78.8188036043861,16.8168494191727,2.41016176310933,1.68277060036912,34.71,33.89,31.4,2.68157637607209,80.5015742047552,16.8168494191727,1.09771378473761,0.999182146477176,0.571451513972226,0.520157584132815,5081,101.132774353027,50127712,50127711,50010949,0.134,0.01,1922.4,0.061569,0.11,2453.86,6022.552818,134,718626396.9,7567280.036,1922403,94.96495353,0.2928555,44.9444346638631,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
