"","comid","rsp_loc","FromNode","ToNode","Hydrosq","rch_lgt","rch_slp","rvr_lgt","rvr_slp","cat_are","wsd_are","rch_are","rch_lgtm","crsp_mss","csar_rch","clgt_rch","crsp_sta","crsp_wsa","rch_wdt","d50m","order","bkf_wdt","doc_annual","do_annual","nitrates","res_time","hz_exchng","aer_resp","anb_resp"
"4543",24128887,1.11509398065331,50103527,50102917,50117364,4.725,0.07,5.92,0.02027,4.46,5.74,8755.817371,4725,10073.34395,9704.058828,5915,1.038054707,0.001754938,1.85260740233846,0.000903432598416258,2,0.523623018440973,0.781818181818182,10.4390643616,0.277184952042802,143193.760203608,1.19391194533479e-05,1.1113206380908,0.00377334256250202
"4544",24128889,40.9020767211914,50103528,50103746,50023592,2.992,0.02,170.55,0.035825,3.4,213.53,37192.86377,2992,36210147.94,617153.3548,171888,58.67285279,0.169578738,12.4307699711942,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"4545",24128891,1.39238603059855,50210607,50102929,50164357,4.774,0.08,4.77,0.016771,5.49,5.49,8638.61708,4774,12028.28975,8638.61708,4774,1.392386031,0.002190945,1.80968694323818,0.00101711215852732,1,0.514545276218306,0.781818181818182,10.3940951672976,0.25757081795159,113941.636446584,1.55488888535421e-05,1.38766503237452,0.00472099822402416
"4546",24128895,0.0118291230040989,50103529,50103522,50117363,3.818,0.03,9.85,0.019289,3.9,9.42,9182.873073,3818,546.2596719,16857.24608,9853,0.032405036,5.8e-05,2.4045212859209,0.0002271956,2,0.623112700635839,0.781818181818182,10.4798869113183,0.679562974833716,996567.018004797,3.50900000000003e-07,0.0117872322396767,4.18907644221302e-05
"4547",24128897,0.0103896960102658,50103530,50103109,50082502,2.937,0.02,17.28,0.016782,17.12,30.52,13111.58356,2937,720.6099579,37836.10367,17282,0.019045565,2.36e-05,4.46443168755503,0.0002177351,2,0.859088890161619,1.59382332497231,9.9783081133327,1.27345117465991,2313705.40773731,1.567e-07,0.0103134653699152,7.62306403506396e-05
"4548",24128899,0.722274286520829,50103531,50103747,50019628,0.136,0,214.11,0.041941,0.21,275.95,1934.923084,136,17361871.33,863604.8957,218729,20.10395196,0.062916729,14.2273077562616,0.0009249447,4,1.30130931210372,3.21537553236573,10.415610727105,0.312392559900414,2575199.81726678,6.41040000000002e-06,0.695078876955344,0.027195409565485
"4549",24128901,6.00825621574291,50210608,50102931,50164356,1.488,0.12,1.49,0.080537,2.03,2.03,1593.308457,1488,9573.005441,1593.308457,1488,6.008256216,0.004715766,1.07193975527594,0.0015317102916876,1,0.314362939523465,1.3155295198338,10.4380894678962,0.179915477184852,21163.2287669113,3.70941197771849e-05,5.98104139410204,0.0272148216408707
"4550",24128905,3.00169463157785,50210609,50103017,50164355,2.012,0.11,2.01,0.054726,2.09,2.09,2187.415931,2012,6565.954658,2187.415931,2012,3.001694632,0.003141605,1.0885014326959,0.00140437379392638,1,0.320166806569863,0.781818181818182,10.73480970654,0.166187023370828,26986.3881541529,3.10286282215542e-05,2.99276002585195,0.00893460572589794
"4551",24128907,3.29891226128103,50210610,50103016,50164354,1.698,0.17,1.7,0.1,1.51,1.51,1558.160732,1698,5140.235544,1558.160732,1698,3.298912261,0.003404129,0.917325009370818,0.00145491317543049,1,0.255482901247502,0.781818181818182,10.7330926324124,0.235786010043716,16142.8161525718,3.47075440694533e-05,3.28859807485344,0.0103141864275853
"4552",24128913,0.000420335659728229,50210611,50103772,50164353,2.573,0.03,2.57,0.011673,2.95,2.95,3355.150674,2573,1.410289472,3355.150674,2573,0.000420336,4.78e-07,1.30500885637108,4.57139e-05,1,0.38954199305401,0.781818181818182,9.62281840076246,0.842874345560532,1874961.4790473,1.21e-08,0.00041851008195595,1.82557777227897e-06
"4553",24128915,0.00132848406251733,50210612,50103545,50164352,3.065,0.06,3.07,0.019544,2.38,2.38,3569.891893,3065,4.742544484,3569.891893,3065,0.001328484,1.99e-06,1.16555333403844,0.0001016125,1,0.346452972337314,0.781818181818182,9.515523455041,0.770488032188022,1352181.17592288,3.86000000000004e-08,0.00132260480332462,5.87925919271172e-06
"4554",24128917,4.87234511620979,50210613,50102928,50164351,1.614,0.15,1.61,0.093168,1.39,1.39,1415.699686,1614,6897.777452,1415.699686,1614,4.872345116,0.00496243,0.8782020893314,0.00116296994865817,1,0.238257921776362,1.73438235358758,8.74339484118499,0.11629175156496,23373.0014466829,2.11242428309635e-05,4.8229406865144,0.049404429695392
"4555",24128919,2.85251496159432,50210614,50103538,50164350,2.007,0.09,2.01,0.044776,2.32,2.32,2309.031181,2007,6586.54599,2309.031181,2007,2.852514962,0.002839028,1.14999324145678,0.00138389012620692,1,0.341759813033405,0.781818181818182,10.4417386644744,0.22131755073221,32368.9928987458,2.9494401102054e-05,2.84310665529595,0.00940830629836837
"4556",24128921,3.20770433273294,50210615,50103538,50164349,2.458,0.09,2.46,0.036585,3.07,3.07,3275.63333,2458,10507.26323,3275.63333,2458,3.207704333,0.003422561,1.33268741329513,0.00148563539523151,1,0.39783617880662,0.781818181818182,10.6306758217237,0.226718644787968,34906.5452913876,3.41266171525985e-05,3.19750776646287,0.0101965662700632
"4557",24128923,1.08254060550854,50103532,50103544,50030019,2.588,0.01,90.07,0.030643,2.08,86.46,19989.0253,2588,1011226.423,281208.7062,90070,3.595999698,0.011695887,7.72351366021857,0.001386514,3,1.0682419604808,1.86084578395395,9.99902356447019,0.50376677704513,353797.672594318,1.45371000000001e-05,1.07256334762373,0.00997725788481216
"4558",24128927,0.0135742193878051,50103533,50103108,50049533,1.581,0.02,56.31,0.013674,1.95,81.58,11843.05663,1581,16719.27115,156940.5692,56307,0.1065325,0.000204943,7.49088857322844,0.0002290009,3,1.05656176573643,1.10698240523838,9.67998865599526,1.07674641069881,4895466.65687453,3.75699999999996e-07,0.0135009573728698,7.32620149353242e-05
"4559",24128931,0.0130127389824696,50103534,50103533,50052708,0.282,0.02,54.32,0.013439,0.07,78.42,2085.651027,282,16558.5109,145097.5126,54726,0.114119881,0.000211152,7.33672373526325,0.0002279894,3,1.05169532831565,1.02403050414481,9.73292336576711,1.05419284403196,4201019.61659465,3.43699999999996e-07,0.0129476000485804,6.51389338891762e-05
"4560",24128933,0.0295735540359384,50210616,50103545,50164348,8.727,0.05,8.73,0.005727,13.84,13.84,25692.22191,8727,759.8103128,25692.22191,8727,0.029573554,5.49e-05,2.94428359390634,0.00017227365464942,1,0.700240928413012,0.781818181818182,10.4016214574104,0.6528504782101,1976709.90032196,4.06348467222852e-07,0.0294674759658865,0.000106078070051947
"4561",24128935,0,50103535,50103534,50056412,0.069,0,47.75,0.012356,0.01,71.09,480.735172,69,16491.06329,131888.6179,48159,0.125037805,0.000231974,6.96736213543459,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"4562",24128937,0.00303658770594306,50103536,50103534,50095745,3.686,0.02,6.29,0.019078,4.16,7.27,7733.220375,3686,40.30756963,11123.24366,6285,0.003623724,5.54e-06,2.09798274022674,4.07967e-05,1,0.570983825682679,2.03010265581683,8.24883397287453,1.46259240403606,5481842.51568416,3.47999999999999e-08,0.00296192328279674,7.46644231463123e-05
"4563",24128941,1.98326153750153,50210617,50102918,50164347,2.242,0.19,2.24,0.084821,2.3,2.3,2568.323101,2242,5093.656422,2568.323101,2242,1.983261538,0.002214633,1.14476428869141,0.000947473193061622,1,0.340118420376184,1.10777789597693,9.89613347822065,0.149418171493876,42838.6097506155,1.41748744731736e-05,1.97465873434397,0.00860280315756836
"4564",24128943,10.3552274320977,50103538,50103542,50117362,0.715,0.07,5.18,0.048263,0.3,5.69,1318.27193,715,30744.81486,6902.936441,5180,4.45387483,0.005403307,1.84409524918867,0.002960586634583,2,0.521693874425285,0.781818181818182,10.6225844133284,0.221273413914464,14474.6894198175,0.000110475942595224,10.3223552956107,0.0328721364869313
"4565",24128945,2.23458498128393,50210618,50103542,50164346,1.974,0.11,1.97,0.055838,1.39,1.39,1733.833485,1974,3874.398265,1733.833485,1974,2.234584981,0.002787337,0.8782020893314,0.00121255249631476,1,0.238778557188973,0.781818181818182,10.3912466251759,0.210426336036454,25960.5059857296,2.18385970559808e-05,2.22718453464169,0.00740044664224105
"4566",24128951,2.11201808536363,50210619,50102930,50164345,2.347,0.16,2.35,0.068085,2.81,2.81,2982.778766,2347,6299.682698,2982.778766,2347,2.112018085,0.00224188,1.27203417088308,0.00117567873420356,1,0.379734016152146,0.781818181818182,10.9248297415823,0.179135177452996,39120.6519186887,2.21437137854517e-05,2.10589693401178,0.00612115135185204
"4567",24128953,0.394980560020643,50103539,50140860,50019117,2.71,0,217.14,0.041356,13.9,300.12,40457.67998,2710,17421251.65,908776.2483,221764,19.17001208,0.05804762,14.8702150416082,0.0007593373,4,1.31967629078414,2.94807509171625,10.1603623445623,0.524358861328302,4550553.37603003,4.1254e-06,0.382323807345747,0.0126567526748954
"4568",24128955,10.9090070724487,50103540,50140860,50019902,4.623,0,217.75,0.04124,2.26,276.31,65817.9973,4623,17360473.79,861669.9726,218593,20.14747449,0.062829698,14.2370749056114,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"4569",24128957,0.0113048528482589,50103541,50103535,50060855,0.9,0.02,47.69,0.012372,0.59,71.08,6270.124445,900,16491.06329,128561.335,47685,0.128273896,0.000232007,6.96684621345197,0.0002088658,3,1.02889010204484,0.843189035137296,9.85497227320226,0.978788425334888,5280805.88688096,3.03399999999999e-07,0.0112563538960582,4.84989522006301e-05
"4570",24128961,12.9390807924871,50103542,50103015,50095744,0.673,0.09,7.83,0.057471,0.32,7.4,1425.328707,673,53061.65643,10062.09863,7827,5.273418435,0.007170494,2.11764732511013,0.00367387759435789,2,0.574581260807094,0.781818181818182,10.5758375302449,0.220770323316414,13541.4050796232,0.000137468923495031,12.897616090453,0.0414647020341348
"4571",24128963,4.04623452804977,50103543,50103026,50117361,1.187,0.06,3.26,0.052147,0.82,3.12,1596.189824,1187,13598.147,3971.403413,3260,3.42401554,0.00435838,1.34406860227073,0.00205775091444878,1,0.401280316366364,0.781818181818182,10.6280210192769,0.171370610791552,17902.238885348,3.45451769118335e-05,4.03385949727367,0.0123750307761085
"4572",24128965,3.00587225288107,50210620,50103543,50164344,2.073,0.11,2.07,0.05314,2.3,2.3,2375.213589,2073,7139.588622,2375.213589,2073,3.005872253,0.003104169,1.14476428869141,0.00139403990941567,1,0.340196886873741,0.781818181818182,10.8051254652599,0.17498238584978,27774.0903467316,3.06054775434645e-05,2.99697921328634,0.00889303959473261
"4573",24128969,2.46651512193268,50210621,50103025,50164343,2.092,0.11,2.09,0.052632,1.97,1.97,2208.423844,2092,5447.110807,2208.423844,2092,2.466515122,0.002765031,1.0551445813986,0.00127608102767945,1,0.308937080538219,0.781818181818182,10.5724280782206,0.195778627603746,30746.9685671154,2.5466638710882e-05,2.45872993195518,0.0077851899775064
"4574",24128971,0.6681466897156,50103544,50102383,50029228,2.927,0.01,93,0.029785,4.52,90.99,23222.04979,2927,1026742.158,304430.756,92997,3.372662381,0.011284121,7.93394868083574,0.0010116019,3,1.07847706597141,1.96537333337388,9.85531081707844,0.581334642198928,675624.599873287,8.07489999999999e-06,0.660845701361923,0.00730098835367766
"4575",24128973,0.00244642604359231,50103545,50103546,50117360,2.411,0.02,14.2,0.009155,7.33,23.54,9389.556939,2411,787.5237139,38651.67074,14203,0.020374895,3.35e-05,3.89404780677574,0.0001008028,2,0.806990140005821,0.781818181818182,9.79743971425358,0.862699703397678,11135240.8536081,7.56000000000006e-08,0.00243621281101998,1.0213232572331e-05
"4576",24128975,1.82461841037576,50210622,50103554,50164342,2.725,0.08,2.73,0.029304,2.47,2.47,3235.965813,2725,5904.402797,3235.965813,2725,1.82461841,0.002390446,1.1885492655215,0.00110322503631622,1,0.35384375791829,0.781818181818182,10.9072196537366,0.237371752955994,51729.6905607462,1.83480440386157e-05,1.81910924995003,0.00550916042572796
"4577",24128977,1.55879268761117,50210623,50103554,50164341,2.423,0.1,2.42,0.041322,1.86,1.86,2481.856187,2423,3868.699276,2481.856187,2423,1.558792688,0.002079946,1.02371137502381,0.00103624897784406,1,0.297430708913501,0.781818181818182,10.7323866324098,0.25310766518224,42516.2056536884,1.63089818652231e-05,1.55387895936543,0.00491372824574037
"4578",24128981,0.00153796913650972,50103546,50103548,50095743,0.51,0.01,14.71,0.009517,0.18,23.72,1994.155947,510,790.5906642,40645.82668,14713,0.019450722,3.33e-05,3.9096932635853,7.86276e-05,2,0.808519677865568,0.781818181818182,9.7838974563555,0.879302357514546,18781576.9809953,4.36000000000004e-08,0.00153153271308392,6.43642342580099e-06
"4579",24128983,0.00254603376993237,50103547,50103541,50066312,2.253,0.01,43.06,0.011379,2.33,65.68,15056.77651,2253,16403.23082,116651.051,43059,0.140617943,0.000249745,6.68303286732172,0.0001071336,3,1.01302165733171,0.781818181818182,9.79557027275718,0.95178794070116,24150889.2754123,8.11000000000008e-08,0.00253536776102925,1.06660089031202e-05
"4580",24128985,0.0011151205307488,50103548,50103547,50073285,0.462,0,40.81,0.011762,4.14,63.34,3029.276287,462,16364.89575,101594.2745,40806,0.161080886,0.000258366,6.55662443668778,3.2789e-05,3,1.00575292335739,0.781818181818182,9.81491945886163,0.918162545029954,51123453.2668912,3.90000000000001e-08,0.0011104564697736,4.66406097519756e-06
"4581",24128989,1.46539352800687,50103549,50103551,50029227,0.635,0.01,125.15,0.022932,0.53,138.19,6277.566496,635,1574112.051,424403.6703,125146,3.708997262,0.011390926,9.88598419940349,0.0014771072,3,1.16241002615675,2.46602666898678,9.59706579603574,0.92649205577335,402713.381099156,1.67970000000001e-05,1.43180689829937,0.0335866297074968
"4582",24128991,0.697593524709791,50103550,50233953,50095742,1.058,0.07,8.16,0.044118,0.76,11.65,2845.541045,1058,3827.070634,13295.43884,8158,0.287848388,0.000328504,2.68906134000659,0.00103491287911915,2,0.665752689297668,0.781818181818182,10.8136769885808,0.901528249435326,109270.77800584,6.66374826243411e-06,0.695255892207714,0.00233763250207687
"4583",24128993,114.801795959473,50103551,50103748,50028494,0.107,0.01,125.25,0.022994,0.03,138.22,1057.921587,107,1695563.349,425461.5919,125253,3.985232466,0.012267135,9.88711387092646,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"4584",24128995,0.00585140203707174,50103552,50103541,50117359,1.402,0.03,3.73,0.021448,1.4,4.81,2367.39248,1402,16.9496448,5640.159518,3726,0.003005171,3.52e-06,1.68800980520739,6.02823e-05,1,0.488155122866812,1.7646923254942,10.1465094967828,1.42805993049254,3636596.59636214,7.92999999999992e-08,0.00580350668517543,4.78953518963087e-05
"4585",24128997,1.20947231443799,50210624,50102974,50164340,2.258,0.08,2.26,0.035398,1.51,1.51,2068.791417,2258,2502.145943,2068.791417,2258,1.209472314,0.00165705,0.917325009370818,0.00108082243984732,1,0.254883929738982,0.781818181818182,10.4365765296884,0.161551229200148,36242.8411844052,1.13473655493771e-05,1.20565926271079,0.00381305172719815
"4586",24129001,2.60253884558163,50210625,50103553,50164339,2.796,0.09,2.8,0.032143,3.25,3.25,3840.635134,2796,9995.402129,3840.635134,2796,2.602538846,0.003075508,1.37326189339694,0.00134921916550019,1,0.409390808446202,0.781818181818182,10.6141518664679,0.165003395922524,42867.1397455298,2.80455739136001e-05,2.59460510002858,0.00793374555305744
"4587",24129003,0.0009862802853221,50210626,50103556,50164338,2.422,0.04,2.42,0.016529,1.89,1.89,2498.448281,2422,2.464170284,2498.448281,2422,0.00098628,1.3e-06,1.03236943010867,4.95563e-05,1,0.300130403881997,0.781818181818182,10.1033093621423,0.72865596103714,1865152.09511713,2.84000000000001e-08,0.000982453084072495,3.82720124960534e-06
"4588",24129005,4.05793898701092,50103553,50103024,50117358,1.486,0.06,4.28,0.035047,2.06,5.31,2642.862774,1486,20719.97802,6483.497908,4282,3.195802375,0.003902067,1.77820827938138,0.00201523784495772,1,0.507951150915592,0.781818181818182,10.3409330646663,0.177406947680588,30132.6627043468,3.69845161207024e-05,4.04468001644458,0.0132589705663482
"4589",24129007,0.168986365199089,50210627,50103556,50164337,2.485,0.04,2.49,0.016064,5.02,5.02,4289.76783,2485,724.9122732,4289.76783,2485,0.168986365,0.000144405,1.7264095470688,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4590",24129009,6.0803627322834,50103554,50103014,50117357,0.964,0.08,6.11,0.042553,0.44,4.77,1619.764624,964,19621.85853,7337.586624,6112,2.674156986,0.004113597,1.68060616368059,0.00215908529853843,2,0.486268625829074,0.781818181818182,10.6568287977811,0.246422547850594,22083.6813059252,5.93414322963852e-05,6.06095164966673,0.0194110826166724
"4591",24129011,0.00126253932054269,50103555,50103548,50082501,2.42,0.01,25.63,0.013266,2.62,35.48,11695.59328,2420,15570.92708,57919.17154,25631,0.268838912,0.000438865,4.83271771273439,8.22431e-05,3,0.889358674167831,0.781818181818182,9.64529640163842,0.934529541823154,22932106.3006068,4.44e-08,0.00125706074720977,5.47857333292414e-06
"4592",24129013,0.00207063962549034,50103556,50103557,50117356,1.065,0.02,5.97,0.01675,0.78,7.69,2300.889912,1065,732.1407573,9089.106023,5972,0.08055146,9.52e-05,2.16093338941655,4.68506e-05,2,0.582177119238686,0.781818181818182,9.62518281332898,0.783813354963728,7065278.4993725,6.28000000000006e-08,0.00206167281974551,8.9668057448253e-06
"4593",24129015,0,50210628,50103559,50164336,2.735,0.01,2.74,0.00365,32.22,32.22,12563.79593,2735,0,12563.79593,2735,0,0,4.5936496266665,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4594",24129017,0.00127396431984496,50103557,50103555,50095741,1.034,0.02,10.79,0.013902,0.67,14.45,3114.332965,1034,10310.2709,19439.61622,10790,0.5303742,0.000713514,3.01189451789035,7.30391e-05,2,0.708945076615272,0.781818181818182,9.41798672115701,0.99753327909859,13311341.8252235,3.72000000000002e-08,0.00126813056480958,5.8337550353756e-06
"4595",24129019,0.395161579771369,50103558,50103550,50117355,1.603,0.07,5.01,0.041916,2.34,7.26,3361.337073,1603,1682.31721,7402.252075,5008,0.227270997,0.000231724,2.09646320736851,0.000848105219252494,2,0.570784831365738,0.781818181818182,10.6136096270613,0.67488623851352,124146.315608665,4.48698149192693e-06,0.393796326629306,0.00136525314206383
"4596",24129021,1.0321303240909,50210629,50103013,50164335,2.474,0.13,2.47,0.052632,1.17,1.17,1985.017669,2474,2048.79693,1985.017669,2474,1.032130324,0.001751108,0.802062912560112,0.000842694061986384,1,0.20425688663533,0.781818181818182,8.95320130436251,0.303725240123298,39253.7322203674,1.07842425982139e-05,1.02715210084768,0.00497822324322229
"4597",24129023,0.813687519278254,50210630,50102973,50164334,3.174,0.06,3.17,0.018927,2.11,2.11,3467.93314,3174,2821.813913,3467.93314,3174,0.813687519,0.001337353,1.0939718200022,0.000898656964594916,1,0.322064745932971,0.781818181818182,10.457949554018,0.259451641095664,73907.7610182469,8.37569182458121e-06,0.810965058866032,0.00272246041222247
"4598",24129025,0.00489104592117478,50103559,50103105,50117354,4.026,0.01,6.76,0.002959,8.64,40.87,20958.98124,4026,102.5113397,33522.77718,6761,0.003057961,2.51e-06,5.20622208339691,2.48974e-05,1,0.917725437130327,3.18888031233011,8.46523354871502,1.94862749137725,38322643.9901627,3.95999999999998e-08,0.00432468996630474,0.000566355954870046
"4599",24129027,0.103629503376184,50210631,50103558,50164333,1.585,0.07,1.59,0.044025,2.4,2.4,1855.272472,1585,192.2609649,1855.272472,1585,0.103629503,8.01e-05,1.17069865122739,0.000470738,1,0.348345157032577,0.781818181818182,10.4110753061732,0.454212486903282,179702.059527359,1.33289999999999e-06,0.103263789340281,0.000365714035902629
"4600",24129029,0.736821391547102,50210632,50103564,50164332,2.792,0.07,2.79,0.02509,1.87,1.87,2869.989376,2792,2114.669566,2869.989376,2792,0.736821392,0.001130839,1.02660469239882,0.000808897464829853,1,0.298785092645243,0.781818181818182,10.6602048845637,0.333986497213396,73217.4518787589,7.21410892010928e-06,0.734402031152499,0.00241936039460281
"4601",24129031,1.11573260872157,50210633,50103564,50164331,2.656,0.04,2.66,0.015038,3.96,3.96,4045.170936,2656,4513.329122,4045.170936,2656,1.115732609,0.00113973,1.52378081032295,0.00108699699883153,1,0.44878591566563,0.781818181818182,10.7480751907952,0.331749336126192,86015.3775858745,1.08851103935741e-05,1.1121368249516,0.00359578376996474
"4602",24129033,0.956951004804583,50210634,50103012,50164330,3.153,0.11,3.15,0.034921,1.52,1.52,2903.296453,3153,2778.312458,2903.296453,3153,0.956951005,0.001827837,0.920517611678796,0.000810850523097647,1,0.256794384077929,0.781818181818182,9.82500170281102,0.27383166427313,54560.477037647,9.88423163807351e-06,0.953248036765608,0.00370296803897479
"4603",24129035,1.1214649146794,50210635,50103560,50164329,1.557,0.11,1.56,0.070513,0.78,0.78,1008.344899,1557,1130.823426,1008.344899,1557,1.121464915,0.001449774,0.647926465950303,0.00100846109739759,1,0.122516325502043,0.781818181818182,10.6915525358967,0.265588945551034,21151.5513294178,1.0427046148162e-05,1.11788234377547,0.00358257090393428
"4604",24129037,1.23943200434584,50210636,50103560,50164328,2.254,0.09,2.25,0.04,1.17,1.17,1808.500333,2254,2241.513193,1808.500333,2254,1.239432004,0.001915823,0.802062912560112,0.000942327415274535,1,0.20425688663533,0.781818181818182,10.6399404460877,0.219242476956916,38004.28101426,1.19417638394157e-05,1.23551698353695,0.00391502080889365
"4605",24129039,0.608938165896054,50210637,50103570,50164327,3.142,0.05,3.14,0.015924,3.45,3.45,4453.527841,3142,2711.923075,4453.527841,3142,0.608938166,0.000786065,1.41711548613476,0.000804258780856263,1,0.421366796724737,0.781818181818182,10.8021610964028,0.380308475430134,117404.597169133,6.10122971254053e-06,0.606977016379297,0.00196114951675619
"4606",24129041,0.366710181203506,50210638,50103570,50164326,3.448,0.05,3.45,0.014493,2.18,2.18,3832.924039,3448,1405.572269,3832.924039,3448,0.366710181,0.000644758,1.11292742365805,0.000726796741082112,1,0.32865285970711,0.781818181818182,10.481849353488,0.339115919061308,106252.936425596,4.52089610304679e-06,0.365459390264562,0.00125079093894409
"4607",24129043,1.32309675216675,50210639,50103557,50164325,3.784,0.03,3.78,0.007937,6.1,6.1,7236.177232,3784,9574.162594,7236.177232,3784,1.323096752,0.001569535,1.91288680311004,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4608",24129047,0.0524084593862349,50210640,50103550,50164324,2.092,0.08,2.09,0.038278,3.64,3.64,3047.645725,2092,159.7224172,3047.645725,2092,0.052408459,4.39e-05,1.4576740956602,0.0003297293,1,0.431825330888055,0.781818181818182,10.9555372215694,1.46195775572792,431322.316539836,7.25600000000002e-07,0.0522366831642554,0.000171776221979512
"4609",24129049,1.0359726989044,50210641,50103023,50164323,2.253,0.1,2.25,0.044444,1.18,1.18,1815.727346,2253,1881.043959,1815.727346,2253,1.035972699,0.001594105,0.80566385489445,0.00088617277839769,1,0.205947815091286,0.781818181818182,10.4855525851792,0.336084213672754,38740.941113767,1.05852101204044e-05,1.0324403279905,0.00353237091390241
"4610",24129053,1.34610403379629,50210642,50103011,50164322,2.299,0.1,2.3,0.043478,1.87,1.87,2359.034583,2299,3175.505968,2359.034583,2299,1.346104034,0.001698132,1.02660469239882,0.000982391328405105,1,0.298109042482658,0.781818181818182,10.0331462410981,0.26421332407238,45579.6947755996,1.43841717015595e-05,1.34115230036453,0.00495173343175707
"4611",24129057,0.000946318386507059,50210643,50103552,50164321,2.324,0.05,2.32,0.021552,3.41,3.41,3272.767039,2324,3.097079624,3272.767039,2324,0.000946318,9.08e-07,1.40844311453317,0.0001057181,1,0.418890248249359,0.781818181818182,10.2793869247275,1.11388121183376,1469785.63249331,2.91000000000002e-08,0.000942753841645407,3.56454486165273e-06
"4612",24129059,1.5174936741655,50210644,50103563,50164320,2.795,0.11,2.8,0.039286,2.13,2.13,3075.07394,2795,4666.405251,3075.07394,2795,1.517493674,0.002190801,1.09941770612554,0.0010125290807288,1,0.324709033415274,0.781818181818182,10.3620192391206,0.20533066956118,49192.8481239084,1.57144047974648e-05,1.51245277379228,0.00504090037321093
"4613",24129061,3.85326248073523,50103560,50103563,50117353,1.136,0.08,4.95,0.056566,0.71,2.66,1404.484403,1136,8784.183674,4221.329635,4947,2.080904462,0.003302325,1.23582844463736,0.00162284228559016,2,0.369218770334108,0.781818181818182,10.6791537739844,0.23562603770779,24607.6924649529,3.94991283511475e-05,3.84108197591518,0.0121805048200522
"4614",24129065,0.687274096378439,50210645,50103022,50164319,2.279,0.09,2.28,0.039474,1.13,1.13,1793.483718,2279,1232.614902,1793.483718,2279,0.687274096,0.00109081,0.787511219855132,0.000798612704635134,1,0.196867211624766,0.781818181818182,10.4164514111271,0.316920646806794,45408.6359683779,6.9238564051709e-06,0.684908700535207,0.0023653958432317
"4615",24129067,0.0740217007012006,50210646,50103558,50164318,1.82,0.07,1.82,0.038462,2.52,2.52,2185.64253,1820,161.7849772,2185.64253,1820,0.074021701,6.42e-05,1.20115340568087,0.0003860423,1,0.358122404983374,0.781818181818182,10.405280980099,0.739072836816268,298454.331733558,9.90900000000008e-07,0.073754556701338,0.000267143999862596
"4616",24129069,1.97810557807643,50210647,50103562,50164317,2.668,0.1,2.67,0.037453,2.18,2.18,2969.720501,2668,5874.420688,2969.720501,2668,1.978105578,0.002694688,1.11292742365805,0.00116085902786507,1,0.32915079797361,0.781818181818182,10.4235183168866,0.217457641721778,39499.0255787731,2.09307116978184e-05,1.9715706232516,0.00653495482483647
"4617",24129071,0.00330847119016568,50103561,50102381,50052707,7.237,0.01,37.66,0.009559,25.09,125.61,68039.13471,7237,1362.830365,192927.0439,37664,0.007063967,1.08e-05,9.40155833261245,7.17774e-05,2,1.14324316031041,2.52322286568146,9.39635074686021,1.8022878103004,87337385.9656415,3.30000000000002e-08,0.00322204575968281,8.64254304828727e-05
"4618",24129073,3.62133872256039,50103562,50103569,50117352,1.401,0.05,6.49,0.035439,1.78,6.19,2701.751707,1401,21255.80932,8400.63322,6489,2.53026275,0.003433895,1.92769126304455,0.00194686341519289,2,0.538832208356193,0.781818181818182,10.4785381406776,0.196239301839506,36160.6837381309,3.3107379528288e-05,3.60967637744615,0.0116623451142416
"4619",24129075,4.93167693918015,50103563,50103567,50095740,0.99,0.06,8.73,0.051546,0.73,5.52,1796.822399,990,22311.93651,9093.225974,8732,2.453687677,0.004042017,1.81488558831317,0.00215323211314527,2,0.515694502754463,0.781818181818182,10.5649716371719,0.210822625752842,26354.0217953542,4.49693917334314e-05,4.91592939887252,0.0157475403076247
"4620",24129077,0.779501084938155,50210648,50103567,50164316,1.741,0.08,1.74,0.045977,1.39,1.39,1526.57441,1741,1189.966409,1526.57441,1741,0.779501085,0.000856091,0.8782020893314,0.00096774641461286,1,0.238127551763383,0.781818181818182,10.2411910659898,0.210887784094624,36536.8860723832,8.62855686799684e-06,0.776834645244511,0.00266643969364351
"4621",24129079,1.6592943719103,50103564,50102972,50117351,1.944,0.03,7.39,0.018945,1.28,7.11,4030.414344,1944,13315.64252,10945.57466,7392,1.216532064,0.001872805,2.07355009992352,0.00144168406129619,2,0.566458058353883,0.781818181818182,10.6141256064902,0.320298063864442,91147.8210414768,1.79638094509605e-05,1.65381412330082,0.00548024860947725
"4622",24129081,0.125825722665854,50210649,50103749,50164315,2.604,0.1,2.6,0.038462,3.8,3.8,3883.035433,2604,488.5857395,3883.035433,2604,0.125825723,0.000128575,1.49105712379467,0.000338684639706846,1,0.440722538997753,0.781818181818182,10.391393435325,1.38834709205579,208509.448911908,1.52975328336328e-06,0.125359631342617,0.000466091323236156
